epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2436.7,0.01284,2.24229,1.82034,0.94092,0.84555,0.90695,0.70588,0.01101,1.23507,1.67466,0.007921,0.007921,0.007921
44,2493.53,0.01275,2.23949,1.81605,0.94953,0.84641,0.90945,0.70919,0.01085,1.21963,1.65874,0.0078715,0.0078715,0.0078715
45,2550.96,0.01274,2.22608,1.82321,0.94357,0.85831,0.91595,0.71578,0.01098,1.22655,1.66649,0.007822,0.007822,0.007822
46,2606.87,0.01283,2.22897,1.82284,0.94656,0.85442,0.91269,0.71694,0.01066,1.20766,1.63917,0.0077725,0.0077725,0.0077725
47,2665.96,0.0126,2.19708,1.80091,0.94926,0.85046,0.91157,0.72128,0.01037,1.18735,1.61349,0.007723,0.007723,0.007723
48,2722.08,0.01258,2.19239,1.79741,0.95125,0.86455,0.92074,0.72113,0.01085,1.19183,1.65805,0.0076735,0.0076735,0.0076735
49,2777.17,0.01257,2.1768,1.80153,0.95043,0.86515,0.92111,0.72221,0.01064,1.16758,1.63653,0.007624,0.007624,0.007624
50,2834.31,0.01251,2.15302,1.7885,0.95264,0.87395,0.92678,0.71926,0.0109,1.17919,1.65259,0.0075745,0.0075745,0.0075745
51,2892.22,0.01255,2.15515,1.79277,0.95033,0.85974,0.91817,0.7279,0.01042,1.15643,1.61291,0.007525,0.007525,0.007525
52,2949.61,0.01253,2.16162,1.79484,0.94876,0.87733,0.92769,0.72686,0.01071,1.14714,1.63633,0.0074755,0.0074755,0.0074755
53,3007.07,0.01243,2.12998,1.78152,0.95819,0.88146,0.9309,0.7369,0.01033,1.11587,1.61319,0.007426,0.007426,0.007426
54,3063.95,0.01248,2.15726,1.7855,0.94509,0.8778,0.92679,0.73054,0.01057,1.14304,1.61772,0.0073765,0.0073765,0.0073765
55,3120.6,0.01238,2.10624,1.77434,0.95927,0.87326,0.92601,0.74182,0.0101,1.10491,1.5792,0.007327,0.007327,0.007327
56,3179.26,0.01242,2.12494,1.76931,0.95256,0.87763,0.92931,0.74182,0.01018,1.09712,1.57614,0.0072775,0.0072775,0.0072775
57,3234.85,0.01244,2.10915,1.77618,0.95219,0.87753,0.92867,0.74262,0.01009,1.07896,1.5769,0.007228,0.007228,0.007228
58,3291.61,0.01227,2.08602,1.7563,0.9575,0.87595,0.9286,0.74447,0.00996,1.07993,1.56473,0.0071785,0.0071785,0.0071785
59,3348.08,0.01237,2.09299,1.76021,0.95379,0.88493,0.93284,0.74295,0.01026,1.07423,1.58736,0.007129,0.007129,0.007129
60,3406.03,0.01229,2.07682,1.75625,0.95334,0.88995,0.93519,0.74916,0.01011,1.07877,1.56533,0.0070795,0.0070795,0.0070795
61,3463.37,0.01226,2.06843,1.75693,0.95691,0.88183,0.93175,0.74449,0.01021,1.06448,1.57772,0.00703,0.00703,0.00703
62,3519.92,0.01217,2.03378,1.75101,0.95627,0.89374,0.9362,0.74869,0.01016,1.0647,1.57073,0.0069805,0.0069805,0.0069805
63,3576.41,0.01219,2.05236,1.75731,0.95748,0.88723,0.93457,0.75034,0.01001,1.05657,1.5627,0.006931,0.006931,0.006931
64,3633.43,0.01218,2.05338,1.75173,0.96433,0.8923,0.93835,0.75372,0.01003,1.03274,1.55946,0.0068815,0.0068815,0.0068815
65,3689.82,0.01215,2.02821,1.7509,0.96209,0.8921,0.93836,0.75294,0.01012,1.02567,1.5623,0.006832,0.006832,0.006832
66,3746.05,0.01205,1.9998,1.74195,0.95851,0.89551,0.94057,0.75702,0.00989,1.03256,1.54604,0.0067825,0.0067825,0.0067825
67,3803.66,0.01209,1.99402,1.73997,0.96234,0.89981,0.94215,0.76033,0.0099,1.01063,1.54603,0.006733,0.006733,0.006733
68,3861.07,0.01196,1.98818,1.73009,0.9579,0.90298,0.94441,0.76524,0.00973,1.00995,1.53309,0.0066835,0.0066835,0.0066835
69,3917.78,0.01197,1.99724,1.7329,0.96271,0.90325,0.94464,0.76516,0.00976,1.02557,1.53321,0.006634,0.006634,0.006634
70,3975.15,0.01205,2.01223,1.73879,0.95921,0.9022,0.94443,0.76514,0.00972,1.01589,1.53434,0.0065845,0.0065845,0.0065845
71,4033.09,0.01202,1.98833,1.73006,0.959,0.89902,0.94226,0.76663,0.0097,0.99506,1.52477,0.006535,0.006535,0.006535
72,4090.75,0.01187,1.95934,1.71974,0.96259,0.89648,0.94164,0.7649,0.00975,0.98879,1.5282,0.0064855,0.0064855,0.0064855
73,4147.73,0.01192,1.96209,1.72246,0.96091,0.90242,0.945,0.76747,0.00967,0.98301,1.52489,0.006436,0.006436,0.006436
74,4205.33,0.01192,1.96591,1.72224,0.96466,0.90371,0.94572,0.77252,0.00965,0.97803,1.51644,0.0063865,0.0063865,0.0063865
75,4264.22,0.01186,1.94635,1.71444,0.96381,0.90933,0.94869,0.7763,0.00959,0.96824,1.50772,0.006337,0.006337,0.006337
76,4320.86,0.01189,1.93212,1.71226,0.96185,0.90699,0.94705,0.77061,0.00967,0.97984,1.50573,0.0062875,0.0062875,0.0062875
77,4377.54,0.01187,1.9546,1.70943,0.96795,0.91559,0.95225,0.77443,0.00967,0.96664,1.50623,0.006238,0.006238,0.006238
78,4434.6,0.01179,1.91661,1.70193,0.9635,0.90699,0.94791,0.77215,0.0096,0.95507,1.50314,0.0061885,0.0061885,0.0061885
79,4491.21,0.01181,1.91347,1.70843,0.96025,0.90668,0.94686,0.77676,0.00951,0.96035,1.50104,0.006139,0.006139,0.006139
80,4546.46,0.01177,1.90824,1.70432,0.96252,0.9101,0.9488,0.77934,0.0095,0.95935,1.50101,0.0060895,0.0060895,0.0060895
81,4603.28,0.01176,1.91127,1.70017,0.96402,0.91015,0.94885,0.7803,0.00945,0.95785,1.49393,0.00604,0.00604,0.00604
82,4659.73,0.0118,1.9199,1.70398,0.96978,0.9095,0.94969,0.78239,0.00938,0.94129,1.48943,0.0059905,0.0059905,0.0059905
83,4715.14,0.01169,1.88832,1.69775,0.96384,0.91499,0.95087,0.78314,0.00935,0.93953,1.48594,0.005941,0.005941,0.005941
84,4771.23,0.01165,1.88052,1.6916,0.97057,0.91626,0.95247,0.78302,0.0094,0.92683,1.48574,0.0058915,0.0058915,0.0058915
85,4827.72,0.01163,1.88059,1.68541,0.9652,0.91522,0.95158,0.78237,0.00939,0.92903,1.47986,0.005842,0.005842,0.005842
86,4883.99,0.01178,1.89538,1.69565,0.96692,0.91445,0.9513,0.78138,0.0094,0.92893,1.47974,0.0057925,0.0057925,0.0057925
87,4941.62,0.01165,1.86722,1.68199,0.96517,0.91491,0.95196,0.78503,0.00934,0.92683,1.47063,0.005743,0.005743,0.005743
88,4997.67,0.01154,1.85413,1.68377,0.96934,0.91997,0.95449,0.78753,0.00932,0.91837,1.47271,0.0056935,0.0056935,0.0056935
89,5054.66,0.01161,1.85566,1.68646,0.96934,0.91775,0.95391,0.7865,0.0093,0.91517,1.47392,0.005644,0.005644,0.005644
90,5111.8,0.0116,1.85744,1.67786,0.96998,0.91749,0.95416,0.78704,0.00926,0.90739,1.46811,0.0055945,0.0055945,0.0055945
91,5168.36,0.01152,1.81725,1.674,0.97221,0.92115,0.95607,0.78903,0.00926,0.90177,1.46724,0.005545,0.005545,0.005545
92,5225.63,0.01147,1.80622,1.67357,0.97166,0.92137,0.95621,0.78946,0.00924,0.89727,1.46248,0.0054955,0.0054955,0.0054955
93,5281.14,0.01151,1.84827,1.67894,0.96837,0.91811,0.95437,0.78789,0.00921,0.89325,1.46086,0.005446,0.005446,0.005446
94,5337.17,0.01151,1.83736,1.67234,0.96568,0.92076,0.95527,0.78881,0.00918,0.89048,1.45673,0.0053965,0.0053965,0.0053965
