epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1922.4,1.0228,3.28725,1.32517,0.88301,0.85193,0.90713,0.66875,0.87547,2.17513,1.1946,0.008614,0.008614,0.008614
44,1965.48,1.02049,3.21872,1.3204,0.89755,0.83443,0.90841,0.67132,0.87736,2.15603,1.19083,0.008581,0.008581,0.008581
45,2007.93,1.02399,3.25686,1.32499,0.91307,0.83926,0.91726,0.67658,0.87127,2.1079,1.19677,0.008548,0.008548,0.008548
46,2051.52,1.02231,3.23328,1.32346,0.89205,0.8511,0.91301,0.67599,0.86208,2.1142,1.18898,0.008515,0.008515,0.008515
47,2093.98,1.01653,3.19648,1.31704,0.89015,0.84898,0.91586,0.68068,0.85659,2.089,1.18138,0.008482,0.008482,0.008482
48,2137.48,1.0123,3.17954,1.31667,0.90418,0.8583,0.91895,0.68543,0.85684,2.04692,1.18068,0.008449,0.008449,0.008449
49,2179.94,1.01194,3.17388,1.3075,0.90248,0.85933,0.92005,0.68524,0.8566,2.04349,1.17315,0.008416,0.008416,0.008416
50,2222.39,1.00399,3.16983,1.30711,0.90509,0.85497,0.9236,0.69083,0.85448,2.04367,1.17629,0.008383,0.008383,0.008383
51,2265.31,0.99743,3.09356,1.29816,0.91329,0.85914,0.92472,0.69744,0.84327,1.98604,1.16863,0.00835,0.00835,0.00835
52,2308.34,1.00132,3.09792,1.29568,0.90754,0.85693,0.92324,0.69617,0.84461,2.00445,1.16634,0.008317,0.008317,0.008317
53,2351.45,0.99113,3.05108,1.28872,0.8963,0.87638,0.92581,0.69671,0.84869,1.97662,1.16763,0.008284,0.008284,0.008284
54,2393.88,0.99213,3.07952,1.2867,0.92011,0.85967,0.92234,0.69345,0.84084,1.98343,1.16473,0.008251,0.008251,0.008251
55,2436.51,0.99332,3.06655,1.28732,0.91272,0.86131,0.92575,0.70024,0.83595,1.96003,1.15554,0.008218,0.008218,0.008218
56,2479.22,0.98487,3.03212,1.28371,0.91613,0.86548,0.9265,0.69867,0.83507,1.94314,1.1574,0.008185,0.008185,0.008185
57,2521.74,0.98739,3.03948,1.28153,0.91156,0.8694,0.93088,0.70123,0.83605,1.91461,1.15668,0.008152,0.008152,0.008152
58,2564.34,0.98698,3.0238,1.27849,0.92348,0.87048,0.9297,0.69698,0.83724,1.90847,1.15075,0.008119,0.008119,0.008119
59,2607.39,0.97931,2.9807,1.2791,0.92922,0.86099,0.93356,0.70667,0.82661,1.8845,1.14848,0.008086,0.008086,0.008086
60,2650.39,0.97231,2.9797,1.2718,0.93236,0.85942,0.93279,0.70609,0.82797,1.87015,1.14429,0.008053,0.008053,0.008053
61,2692.68,0.97337,2.951,1.27016,0.89985,0.884,0.93424,0.71137,0.81881,1.86988,1.13814,0.00802,0.00802,0.00802
62,2735.49,0.96606,2.92177,1.26457,0.9069,0.87733,0.93159,0.71074,0.81257,1.86441,1.1333,0.007987,0.007987,0.007987
