epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,3075.88,0.5946,0.80165,1.51327,0.89541,0.83932,0.91397,0.71797,0.49419,0.51076,1.33224,0.00673168,0.00673168,0.00673168
68,3121.35,0.5916,0.80174,1.51274,0.90035,0.84092,0.91415,0.71859,0.49325,0.507,1.33216,0.00668216,0.00668216,0.00668216
69,3165.9,0.58434,0.77826,1.49327,0.91707,0.82978,0.91663,0.72081,0.48868,0.50028,1.32575,0.00663264,0.00663264,0.00663264
70,3210.96,0.58625,0.78303,1.49741,0.90158,0.85485,0.91929,0.72384,0.48606,0.49653,1.31934,0.00658312,0.00658312,0.00658312
71,3255.21,0.58284,0.77252,1.49355,0.88437,0.86397,0.92051,0.72553,0.48423,0.49157,1.31642,0.0065336,0.0065336,0.0065336
72,3299.58,0.58146,0.77276,1.48825,0.91504,0.84136,0.92166,0.72814,0.48272,0.48701,1.31187,0.00648408,0.00648408,0.00648408
73,3344.07,0.57865,0.76849,1.48285,0.89882,0.86443,0.92384,0.73283,0.479,0.48225,1.30799,0.00643456,0.00643456,0.00643456
74,3388.26,0.57845,0.76746,1.48401,0.90763,0.86493,0.92539,0.73354,0.4786,0.47977,1.30645,0.00638504,0.00638504,0.00638504
75,3432.3,0.57462,0.75675,1.47909,0.90911,0.86511,0.92485,0.7344,0.48148,0.47992,1.30949,0.00633552,0.00633552,0.00633552
76,3477.48,0.57756,0.76316,1.4808,0.91832,0.86234,0.9264,0.73512,0.47998,0.47738,1.30459,0.006286,0.006286,0.006286
77,3523.53,0.57175,0.76264,1.47549,0.92213,0.85494,0.92619,0.73578,0.47801,0.47663,1.29867,0.00623648,0.00623648,0.00623648
78,3568.58,0.57317,0.75339,1.473,0.91649,0.86592,0.92738,0.73631,0.47771,0.47299,1.29889,0.00618696,0.00618696,0.00618696
