epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4977.55,0.60944,0.51023,1.02099,0.98244,0.95369,0.9863,0.89023,0.51862,0.32361,0.93749,0.00797025,0.00797025,0.00797025
43,5094.79,0.6006,0.50331,1.01094,0.97713,0.95924,0.98442,0.89027,0.51356,0.32889,0.93465,0.00792075,0.00792075,0.00792075
44,5213.2,0.60599,0.50498,1.00679,0.9822,0.96571,0.98897,0.89346,0.50543,0.31235,0.90852,0.00787124,0.00787124,0.00787124
45,5329.84,0.60133,0.4994,1.01277,0.9802,0.96321,0.98856,0.8885,0.51037,0.31755,0.94021,0.00782174,0.00782174,0.00782174
46,5447.24,0.59396,0.49513,1.00884,0.98412,0.96583,0.98741,0.89743,0.49916,0.30571,0.92444,0.00777223,0.00777223,0.00777223
47,5564.45,0.59417,0.49226,1.00734,0.98084,0.96653,0.98799,0.89665,0.50244,0.30941,0.91194,0.00772272,0.00772272,0.00772272
48,5681.39,0.59233,0.4874,1.00096,0.98222,0.96072,0.9881,0.89671,0.49612,0.30996,0.91161,0.00767322,0.00767322,0.00767322
49,5798.55,0.58301,0.48488,1.00148,0.97946,0.96694,0.98847,0.89868,0.49218,0.30303,0.91979,0.00762371,0.00762371,0.00762371
50,5915.42,0.58106,0.48033,1.00452,0.9835,0.96616,0.98843,0.90419,0.48526,0.2925,0.91765,0.00757421,0.00757421,0.00757421
51,6034.45,0.57431,0.46994,0.99846,0.9801,0.96801,0.98603,0.90069,0.4763,0.30209,0.90012,0.0075247,0.0075247,0.0075247
52,6151.69,0.57709,0.47749,1.0017,0.98448,0.96752,0.98909,0.90613,0.46908,0.29065,0.90967,0.00747519,0.00747519,0.00747519
53,6271.27,0.56771,0.46518,0.99415,0.98205,0.9689,0.9881,0.91008,0.4614,0.28806,0.88716,0.00742569,0.00742569,0.00742569
54,6388.4,0.56406,0.46646,0.99191,0.98312,0.97045,0.98762,0.90777,0.46827,0.29034,0.89715,0.00737618,0.00737618,0.00737618
