epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1467.24,0.63094,0.47109,1.03708,0.97101,0.9519,0.97999,0.86451,0.60308,0.3878,1.00617,0.00869866,0.00869866,0.00869866
14,1578.95,0.6203,0.45814,1.03574,0.97881,0.95797,0.98345,0.87014,0.59833,0.37178,0.99971,0.00847271,0.00847271,0.00847271
15,1690.87,0.61781,0.45908,1.0348,0.97452,0.96559,0.98629,0.87933,0.57682,0.35309,0.99844,0.00824676,0.00824676,0.00824676
16,1801.94,0.60134,0.45159,1.03067,0.97825,0.93991,0.97847,0.86652,0.59082,0.39665,0.99208,0.00802082,0.00802082,0.00802082
17,1914.46,0.58898,0.43709,1.01554,0.98528,0.96135,0.98718,0.89057,0.54071,0.33226,0.9578,0.00779487,0.00779487,0.00779487
18,2025.51,0.58628,0.43519,1.01608,0.98772,0.96409,0.9889,0.8917,0.54287,0.31381,0.95392,0.00756893,0.00756893,0.00756893
19,2137.91,0.57757,0.43204,1.01896,0.98586,0.9624,0.9842,0.88185,0.55717,0.35153,0.97467,0.00734298,0.00734298,0.00734298
20,2249.03,0.57225,0.42223,1.01046,0.97354,0.9725,0.98731,0.89377,0.54612,0.33415,0.96715,0.00711704,0.00711704,0.00711704
21,2360.95,0.56277,0.41561,1.00489,0.98376,0.96687,0.98632,0.89318,0.53727,0.32563,0.9442,0.00689109,0.00689109,0.00689109
22,2472.81,0.55509,0.41172,0.999,0.98478,0.96355,0.98763,0.90413,0.50812,0.31189,0.94075,0.00666515,0.00666515,0.00666515
23,2585.04,0.54702,0.40485,0.99749,0.98716,0.96818,0.98968,0.90924,0.50272,0.31357,0.95073,0.0064392,0.0064392,0.0064392
24,2695.77,0.54109,0.40252,0.99832,0.98766,0.96883,0.98947,0.909,0.49414,0.29431,0.95085,0.00621326,0.00621326,0.00621326
25,2809.9,0.53323,0.39407,0.99827,0.98793,0.97153,0.99097,0.91119,0.48797,0.28264,0.94256,0.00598731,0.00598731,0.00598731
26,2920.96,0.52423,0.3837,0.98866,0.98661,0.97187,0.98945,0.91323,0.48903,0.29232,0.94618,0.00576137,0.00576137,0.00576137
27,3033.03,0.51409,0.37679,0.98967,0.9763,0.972,0.98601,0.90764,0.48892,0.30931,0.95008,0.00553542,0.00553542,0.00553542
28,3143.92,0.51096,0.37409,0.98494,0.98808,0.97018,0.98894,0.91495,0.46578,0.27172,0.92469,0.00530947,0.00530947,0.00530947
29,3256.69,0.5036,0.36428,0.97405,0.98852,0.97711,0.99072,0.91706,0.47884,0.27607,0.92851,0.00508353,0.00508353,0.00508353
30,3368.08,0.49601,0.35795,0.97182,0.98545,0.97677,0.99009,0.91554,0.47048,0.27722,0.91645,0.00485758,0.00485758,0.00485758
31,3479.83,0.48845,0.35597,0.97062,0.98251,0.9746,0.99048,0.92291,0.45652,0.26932,0.90605,0.00463164,0.00463164,0.00463164
32,3590.65,0.47962,0.34691,0.96033,0.98842,0.97216,0.99112,0.92227,0.4596,0.26704,0.91573,0.00440569,0.00440569,0.00440569
33,3703.8,0.47142,0.34479,0.95888,0.98387,0.97887,0.99125,0.92144,0.45473,0.26656,0.90626,0.00417975,0.00417975,0.00417975
34,3814.53,0.46888,0.33912,0.95954,0.99025,0.97409,0.99107,0.92747,0.44093,0.25997,0.90424,0.0039538,0.0039538,0.0039538
35,3927.02,0.46061,0.32983,0.95627,0.98936,0.973,0.99055,0.9295,0.43602,0.25615,0.89839,0.00372786,0.00372786,0.00372786
36,4038.51,0.45377,0.32485,0.955,0.98854,0.97906,0.99194,0.9322,0.43157,0.24877,0.89712,0.00350191,0.00350191,0.00350191
37,4151.58,0.44966,0.32244,0.95233,0.99087,0.97337,0.9905,0.93052,0.42649,0.25378,0.89936,0.00327597,0.00327597,0.00327597
38,4262.8,0.44538,0.31708,0.94768,0.99142,0.9751,0.98997,0.93144,0.42037,0.24798,0.88824,0.00305002,0.00305002,0.00305002
39,4376.49,0.43154,0.31044,0.9389,0.98672,0.97919,0.99149,0.93349,0.41737,0.25012,0.87358,0.00282408,0.00282408,0.00282408
40,4488.83,0.43007,0.30833,0.93778,0.98103,0.98152,0.99172,0.93477,0.41366,0.2512,0.8719,0.00259813,0.00259813,0.00259813
41,4602.55,0.37198,0.23641,0.90198,0.98336,0.98002,0.99115,0.93349,0.42545,0.25347,0.87522,0.00237218,0.00237218,0.00237218
42,4713.35,0.36475,0.23421,0.8975,0.98846,0.9752,0.99109,0.93453,0.41804,0.24239,0.87803,0.00214624,0.00214624,0.00214624
43,4825.18,0.35782,0.22892,0.89641,0.98807,0.97669,0.99229,0.93965,0.41155,0.24234,0.87715,0.00192029,0.00192029,0.00192029
44,4935.88,0.34619,0.21947,0.89028,0.99052,0.97794,0.9919,0.94117,0.40267,0.23668,0.87821,0.00169435,0.00169435,0.00169435
45,5047.84,0.34056,0.21791,0.89446,0.98749,0.97727,0.99175,0.94307,0.39389,0.23671,0.87799,0.0014684,0.0014684,0.0014684
46,5158.65,0.33077,0.20906,0.88961,0.98606,0.98013,0.99177,0.9429,0.39528,0.23325,0.88794,0.00124246,0.00124246,0.00124246
47,5270.4,0.32563,0.20592,0.88876,0.99084,0.97672,0.99229,0.94522,0.39098,0.22773,0.88028,0.00101651,0.00101651,0.00101651
48,5381.59,0.31633,0.20192,0.88297,0.98785,0.97966,0.99227,0.94558,0.38467,0.22504,0.87319,0.000790567,0.000790567,0.000790567
49,5493.36,0.30969,0.19584,0.87811,0.98305,0.98175,0.99204,0.94599,0.38161,0.22328,0.86924,0.000564622,0.000564622,0.000564622
50,5605.18,0.30314,0.19239,0.87848,0.9852,0.98083,0.99251,0.94754,0.37987,0.22176,0.87144,0.000338676,0.000338676,0.000338676
