epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,3142.69,0.5536,0.37141,0.84672,0.98048,0.97107,0.98941,0.9078,0.51938,0.27948,0.79791,0.00428103,0.00428103,0.00428103
29,3255.24,0.5528,0.36555,0.84138,0.98574,0.96799,0.98876,0.91047,0.5093,0.27572,0.79434,0.00409811,0.00409811,0.00409811
30,3366.43,0.55152,0.36617,0.8417,0.98481,0.97447,0.98968,0.91391,0.50213,0.27123,0.78393,0.00391518,0.00391518,0.00391518
31,3479.11,0.5407,0.35916,0.83468,0.98556,0.97118,0.9894,0.91226,0.50401,0.27592,0.78294,0.00373226,0.00373226,0.00373226
32,3590.64,0.52902,0.3499,0.83347,0.98053,0.97757,0.98984,0.91663,0.48898,0.26427,0.77774,0.00354933,0.00354933,0.00354933
33,3703.94,0.52304,0.34492,0.82836,0.98726,0.97296,0.98877,0.91316,0.493,0.27015,0.76913,0.00336641,0.00336641,0.00336641
34,3815.57,0.51035,0.33812,0.827,0.98457,0.97824,0.99135,0.92143,0.47313,0.24741,0.76267,0.00318348,0.00318348,0.00318348
35,3927.82,0.5034,0.3326,0.8259,0.9873,0.97487,0.99155,0.92439,0.46669,0.24977,0.78058,0.00300056,0.00300056,0.00300056
36,4038.76,0.49928,0.33184,0.82793,0.99165,0.97465,0.99114,0.92389,0.46808,0.24823,0.77759,0.00281763,0.00281763,0.00281763
37,4151.35,0.49016,0.32217,0.82252,0.98787,0.97146,0.9902,0.92745,0.45723,0.25709,0.7821,0.00263471,0.00263471,0.00263471
38,4263.61,0.48379,0.31453,0.81759,0.98702,0.97571,0.99049,0.92756,0.45832,0.24656,0.78199,0.00245178,0.00245178,0.00245178
39,4376.61,0.47799,0.31186,0.81587,0.9898,0.97537,0.99074,0.92932,0.44698,0.24317,0.76638,0.00226886,0.00226886,0.00226886
40,4488.08,0.46809,0.30592,0.81156,0.98719,0.97637,0.99098,0.93306,0.44253,0.2331,0.76415,0.00208593,0.00208593,0.00208593
41,4602.33,0.40995,0.23998,0.79147,0.98695,0.97674,0.99039,0.92982,0.45452,0.24258,0.76508,0.00190301,0.00190301,0.00190301
42,4713.69,0.40031,0.23442,0.78551,0.9845,0.97979,0.99168,0.93142,0.44842,0.234,0.76939,0.00172008,0.00172008,0.00172008
43,4826.93,0.39584,0.22995,0.78383,0.9914,0.97578,0.99246,0.93662,0.43567,0.23277,0.75015,0.00153716,0.00153716,0.00153716
44,4938.59,0.38315,0.22484,0.77501,0.9902,0.9781,0.99228,0.93554,0.43284,0.22724,0.75001,0.00135423,0.00135423,0.00135423
45,5051.54,0.37231,0.21998,0.77321,0.98817,0.97712,0.9923,0.9401,0.42539,0.2217,0.74317,0.00117131,0.00117131,0.00117131
46,5162.91,0.36418,0.21274,0.77056,0.99035,0.97637,0.99214,0.94036,0.42443,0.22488,0.74132,0.000988384,0.000988384,0.000988384
47,5275.06,0.35475,0.20635,0.76786,0.98964,0.97562,0.99217,0.94191,0.41901,0.22209,0.74538,0.000805459,0.000805459,0.000805459
48,5387.27,0.34631,0.20311,0.76517,0.98977,0.97596,0.99173,0.94341,0.4155,0.22114,0.74362,0.000622534,0.000622534,0.000622534
49,5499.54,0.34223,0.19707,0.76357,0.9879,0.97636,0.99163,0.94433,0.41247,0.2195,0.73976,0.00043961,0.00043961,0.00043961
50,5611.17,0.33456,0.19313,0.76241,0.98611,0.97817,0.99168,0.94496,0.40819,0.21703,0.73847,0.000256685,0.000256685,0.000256685
