epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,4480.94,0.44298,0.31297,0.92561,0.98783,0.97506,0.99039,0.92984,0.42767,0.2412,0.8657,0.00262237,0.00262237,0.00262237
41,4594.37,0.38476,0.24176,0.89214,0.98988,0.97196,0.99064,0.93263,0.42614,0.24879,0.85326,0.00239422,0.00239422,0.00239422
42,4705.61,0.37693,0.23714,0.8867,0.98751,0.97437,0.99106,0.93198,0.42298,0.24558,0.85229,0.00216608,0.00216608,0.00216608
43,4817.45,0.3717,0.23222,0.88429,0.98495,0.97768,0.99007,0.93447,0.42138,0.24447,0.84859,0.00193794,0.00193794,0.00193794
44,4928.87,0.35679,0.2238,0.87598,0.98859,0.97586,0.99069,0.93895,0.40624,0.23871,0.84059,0.00170979,0.00170979,0.00170979
45,5041.28,0.3504,0.22025,0.87627,0.98591,0.9774,0.99016,0.94043,0.39986,0.2418,0.83613,0.00148165,0.00148165,0.00148165
46,5153.08,0.33968,0.21007,0.87094,0.99117,0.97468,0.9902,0.94066,0.39923,0.23477,0.83489,0.0012535,0.0012535,0.0012535
47,5265.1,0.33402,0.207,0.87231,0.98938,0.97887,0.99124,0.94211,0.39699,0.22985,0.83627,0.00102536,0.00102536,0.00102536
48,5376.38,0.32509,0.20316,0.86449,0.98995,0.97585,0.99076,0.94261,0.38966,0.22569,0.83033,0.000797214,0.000797214,0.000797214
49,5488.04,0.31778,0.19582,0.86103,0.99166,0.97746,0.99145,0.94394,0.39009,0.22188,0.83066,0.00056907,0.00056907,0.00056907
50,5599.61,0.31266,0.19337,0.86071,0.98626,0.97965,0.99153,0.94412,0.38605,0.22286,0.82969,0.000340925,0.000340925,0.000340925
