epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2801.17,0.47852,0.4132,1.1286,0.95709,0.94323,0.97412,0.84824,0.46139,0.3207,1.0567,0.00578285,0.00578285,0.00578285
26,2912.76,0.4667,0.39798,1.12901,0.97078,0.9645,0.98048,0.86016,0.44352,0.2934,1.06476,0.00556589,0.00556589,0.00556589
27,3026.09,0.46204,0.38828,1.12698,0.97391,0.9527,0.98137,0.86542,0.43992,0.28311,1.05126,0.00534892,0.00534892,0.00534892
28,3137.01,0.45459,0.38303,1.11874,0.97223,0.96304,0.97967,0.85881,0.43135,0.27799,1.0317,0.00513196,0.00513196,0.00513196
29,3249.03,0.44673,0.3747,1.11095,0.97711,0.96002,0.98294,0.87299,0.4229,0.27646,1.02936,0.00491499,0.00491499,0.00491499
30,3359.55,0.43719,0.3669,1.10682,0.97111,0.9573,0.98379,0.87062,0.42765,0.27545,1.04183,0.00469803,0.00469803,0.00469803
31,3472.05,0.43417,0.35568,1.10447,0.96768,0.95525,0.98072,0.87007,0.41695,0.29985,1.03272,0.00448106,0.00448106,0.00448106
32,3583.16,0.42574,0.34937,1.09816,0.9764,0.96314,0.98373,0.8836,0.40212,0.26914,1.03938,0.0042641,0.0042641,0.0042641
33,3695.27,0.41478,0.34711,1.09384,0.98268,0.9614,0.98498,0.8851,0.39824,0.24239,1.02135,0.00404713,0.00404713,0.00404713
34,3806.37,0.41769,0.3413,1.08873,0.98196,0.96029,0.98581,0.89291,0.39433,0.2487,1.00669,0.00383017,0.00383017,0.00383017
35,3918.85,0.40363,0.33089,1.08506,0.9794,0.96476,0.98481,0.89443,0.38446,0.25144,1.00647,0.0036132,0.0036132,0.0036132
36,4029.69,0.39681,0.32336,1.08121,0.97857,0.96845,0.9856,0.89696,0.37714,0.23382,0.98561,0.00339624,0.00339624,0.00339624
37,4142.5,0.38905,0.31308,1.0654,0.98393,0.96685,0.98604,0.90277,0.37214,0.23275,0.98941,0.00317928,0.00317928,0.00317928
38,4253.2,0.38511,0.30912,1.06934,0.98577,0.9675,0.98557,0.90258,0.36232,0.22525,0.98227,0.00296231,0.00296231,0.00296231
39,4365.17,0.37583,0.30037,1.05444,0.98555,0.96887,0.9862,0.9069,0.36097,0.22559,0.9655,0.00274535,0.00274535,0.00274535
40,4476.52,0.36716,0.29449,1.0509,0.98534,0.96786,0.98882,0.91088,0.35124,0.21926,0.97922,0.00252838,0.00252838,0.00252838
41,4591.2,0.31723,0.21295,1.00108,0.98099,0.96705,0.98602,0.90766,0.35995,0.22938,0.99184,0.00231142,0.00231142,0.00231142
42,4702.03,0.31191,0.21409,0.99498,0.97734,0.96812,0.98727,0.90875,0.35644,0.22688,0.98516,0.00209445,0.00209445,0.00209445
43,4813.82,0.30176,0.20528,0.99046,0.98578,0.96792,0.98769,0.91176,0.34717,0.21538,0.97591,0.00187749,0.00187749,0.00187749
44,4924.55,0.29104,0.19515,0.97797,0.98377,0.97066,0.98873,0.91654,0.33812,0.21264,0.96816,0.00166052,0.00166052,0.00166052
45,5036.96,0.28429,0.19247,0.97578,0.98095,0.97285,0.98846,0.92115,0.33188,0.20875,0.96211,0.00144356,0.00144356,0.00144356
46,5147.96,0.27493,0.18521,0.96557,0.98766,0.97125,0.98778,0.92231,0.32916,0.20454,0.95867,0.00122659,0.00122659,0.00122659
47,5260.64,0.26876,0.18018,0.96571,0.9872,0.97061,0.98854,0.9254,0.32163,0.19786,0.9647,0.00100963,0.00100963,0.00100963
48,5371.73,0.25837,0.17233,0.96097,0.98422,0.97374,0.9888,0.92651,0.32227,0.19799,0.96239,0.000792665,0.000792665,0.000792665
49,5483.7,0.24839,0.1661,0.95249,0.98674,0.97308,0.98847,0.93094,0.31082,0.19181,0.95652,0.0005757,0.0005757,0.0005757
50,5594.51,0.2448,0.16054,0.95173,0.98606,0.9742,0.98839,0.93254,0.30854,0.19192,0.94502,0.000358736,0.000358736,0.000358736
