epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,3248.45,0.41098,0.32901,1.03901,0.98922,0.96216,0.9887,0.90513,0.39382,0.24859,0.96856,0.00468479,0.00468479,0.00468479
30,3359.99,0.40288,0.32133,1.03667,0.98436,0.96529,0.98719,0.90673,0.38828,0.25406,0.98254,0.00447782,0.00447782,0.00447782
31,3471.75,0.39962,0.31242,1.02899,0.98243,0.96783,0.98939,0.9142,0.37937,0.2381,0.94612,0.00427085,0.00427085,0.00427085
32,3582.76,0.39177,0.30625,1.01985,0.98542,0.96577,0.98731,0.91244,0.37622,0.24095,0.951,0.00406388,0.00406388,0.00406388
33,3694.62,0.38384,0.30521,1.0187,0.98733,0.96729,0.98878,0.91575,0.3716,0.23829,0.9449,0.00385691,0.00385691,0.00385691
34,3805.26,0.38236,0.29911,1.02142,0.97911,0.96766,0.98777,0.91685,0.36786,0.2341,0.94602,0.00364994,0.00364994,0.00364994
35,3917.39,0.37237,0.29175,1.01408,0.98536,0.96924,0.9895,0.92263,0.3541,0.22489,0.92093,0.00344297,0.00344297,0.00344297
36,4027.85,0.36585,0.28499,1.01212,0.98636,0.96878,0.98875,0.92267,0.35632,0.22272,0.9346,0.00323599,0.00323599,0.00323599
37,4139.71,0.36021,0.27911,1.00681,0.98387,0.97648,0.98987,0.92438,0.34843,0.21719,0.93667,0.00302902,0.00302902,0.00302902
38,4251.5,0.35754,0.27967,0.9999,0.98934,0.97332,0.98928,0.92582,0.3446,0.21162,0.91457,0.00282205,0.00282205,0.00282205
39,4363.55,0.34734,0.26884,0.99346,0.98708,0.97305,0.98972,0.92939,0.34262,0.21234,0.90621,0.00261508,0.00261508,0.00261508
40,4474.63,0.34071,0.26485,0.99265,0.98807,0.97063,0.99042,0.92898,0.34311,0.21336,0.93232,0.00240811,0.00240811,0.00240811
41,4588.11,0.29489,0.19793,0.94151,0.9859,0.97318,0.9897,0.92725,0.34733,0.21828,0.91714,0.00220114,0.00220114,0.00220114
42,4698.34,0.28737,0.19489,0.93228,0.9874,0.9735,0.99093,0.93192,0.34122,0.20744,0.9116,0.00199416,0.00199416,0.00199416
43,4810.01,0.28183,0.1913,0.93259,0.98802,0.97361,0.99051,0.9303,0.33841,0.2112,0.90553,0.00178719,0.00178719,0.00178719
44,4921,0.27347,0.18539,0.92524,0.98982,0.97478,0.99089,0.93419,0.32952,0.20771,0.90895,0.00158022,0.00158022,0.00158022
45,5034.44,0.26764,0.1821,0.92678,0.98942,0.97211,0.98972,0.93637,0.32293,0.2083,0.90744,0.00137325,0.00137325,0.00137325
46,5144.88,0.25653,0.17201,0.91741,0.98816,0.9741,0.99099,0.93928,0.32204,0.20585,0.90827,0.00116628,0.00116628,0.00116628
47,5256.9,0.25187,0.16989,0.92054,0.9894,0.97594,0.99166,0.93926,0.3213,0.19773,0.91251,0.000959306,0.000959306,0.000959306
48,5367.64,0.24577,0.16458,0.91822,0.99084,0.97464,0.99118,0.94018,0.31795,0.19578,0.92317,0.000752334,0.000752334,0.000752334
49,5479.69,0.2385,0.16062,0.91489,0.99125,0.97323,0.99189,0.94084,0.31738,0.19629,0.92634,0.000545362,0.000545362,0.000545362
50,5590.04,0.23364,0.15563,0.9153,0.99368,0.97588,0.99176,0.94393,0.3076,0.18999,0.91586,0.000338391,0.000338391,0.000338391
