epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2397.5,0.58347,0.52552,1.3815,0.92937,0.9031,0.95288,0.78371,0.46934,0.3022,1.23926,0.007921,0.007921,0.007921
44,2453.5,0.58161,0.52379,1.38069,0.94024,0.90089,0.95626,0.79112,0.46661,0.2958,1.23224,0.0078715,0.0078715,0.0078715
45,2509.45,0.57524,0.51319,1.36401,0.92485,0.90955,0.95799,0.79326,0.45709,0.28764,1.22364,0.007822,0.007822,0.007822
46,2565.68,0.58003,0.51914,1.37354,0.92566,0.91451,0.95865,0.79403,0.4568,0.29115,1.22044,0.0077725,0.0077725,0.0077725
47,2621.96,0.57143,0.51155,1.35913,0.93632,0.90672,0.95746,0.79531,0.45175,0.28648,1.22123,0.007723,0.007723,0.007723
48,2678.06,0.573,0.5066,1.36213,0.94057,0.90786,0.96047,0.7962,0.45132,0.27978,1.21174,0.0076735,0.0076735,0.0076735
49,2734.12,0.56409,0.49462,1.35116,0.94633,0.90342,0.96309,0.80213,0.44766,0.27545,1.20774,0.007624,0.007624,0.007624
50,2790.53,0.56643,0.50108,1.35048,0.94539,0.91107,0.9619,0.8008,0.45128,0.27806,1.21356,0.0075745,0.0075745,0.0075745
51,2846.64,0.56213,0.49475,1.34736,0.94668,0.90657,0.96239,0.80603,0.44413,0.2745,1.20585,0.007525,0.007525,0.007525
52,2903.25,0.56242,0.48935,1.34124,0.94152,0.90811,0.96451,0.80563,0.44236,0.27237,1.20286,0.0074755,0.0074755,0.0074755
53,2959.87,0.55716,0.48968,1.34363,0.93617,0.91862,0.96533,0.81061,0.44126,0.26747,1.19611,0.007426,0.007426,0.007426
54,3015.84,0.55752,0.48365,1.33926,0.93954,0.91893,0.96441,0.81375,0.43895,0.26536,1.18577,0.0073765,0.0073765,0.0073765
55,3071.93,0.55407,0.48463,1.33341,0.95251,0.90495,0.96342,0.81244,0.43666,0.26829,1.18314,0.007327,0.007327,0.007327
56,3127.56,0.55041,0.47808,1.32667,0.94467,0.9228,0.96598,0.81528,0.43536,0.26058,1.18596,0.0072775,0.0072775,0.0072775
57,3183.97,0.54892,0.47622,1.32166,0.951,0.91931,0.96722,0.81427,0.43418,0.2599,1.18232,0.007228,0.007228,0.007228
58,3240.51,0.54945,0.47158,1.32813,0.95073,0.92814,0.96921,0.82162,0.42623,0.24796,1.17494,0.0071785,0.0071785,0.0071785
59,3296.84,0.55026,0.47715,1.32292,0.95146,0.92775,0.96983,0.82521,0.42322,0.2515,1.16359,0.007129,0.007129,0.007129
60,3352.7,0.54765,0.47235,1.31703,0.95186,0.91649,0.97043,0.82685,0.42535,0.25221,1.16649,0.0070795,0.0070795,0.0070795
61,3409.17,0.54176,0.46198,1.31567,0.95698,0.91884,0.97058,0.8256,0.42011,0.2505,1.16501,0.00703,0.00703,0.00703
62,3465.36,0.54396,0.46806,1.3155,0.96747,0.91477,0.97129,0.82621,0.41881,0.24426,1.16523,0.0069805,0.0069805,0.0069805
63,3521.03,0.53652,0.46289,1.30508,0.95834,0.91918,0.97013,0.82838,0.41729,0.24537,1.16108,0.006931,0.006931,0.006931
64,3576.88,0.53552,0.4562,1.30079,0.94137,0.93517,0.97108,0.82991,0.41623,0.24457,1.15448,0.0068815,0.0068815,0.0068815
65,3633.06,0.5357,0.45838,1.30776,0.94512,0.93172,0.9695,0.82916,0.41436,0.24255,1.15535,0.006832,0.006832,0.006832
66,3689.31,0.52659,0.44489,1.28907,0.94079,0.93511,0.97008,0.83367,0.41255,0.24115,1.1486,0.0067825,0.0067825,0.0067825
67,3745.4,0.52705,0.44884,1.2859,0.96267,0.91963,0.97246,0.8344,0.4085,0.23861,1.14329,0.006733,0.006733,0.006733
68,3801.64,0.53182,0.44925,1.30072,0.96222,0.92692,0.9722,0.83477,0.40759,0.23564,1.14703,0.0066835,0.0066835,0.0066835
69,3857.42,0.52867,0.4497,1.29031,0.96197,0.92507,0.97305,0.83577,0.40552,0.2344,1.1426,0.006634,0.006634,0.006634
70,3913.77,0.52519,0.44547,1.28585,0.95851,0.93008,0.97233,0.83695,0.40535,0.23529,1.14571,0.0065845,0.0065845,0.0065845
71,3970.33,0.52758,0.44854,1.29098,0.95999,0.92562,0.97319,0.83835,0.40333,0.23223,1.14024,0.006535,0.006535,0.006535
72,4026.56,0.52403,0.44271,1.28207,0.949,0.93267,0.97249,0.83878,0.39972,0.23369,1.13406,0.0064855,0.0064855,0.0064855
73,4083.33,0.51998,0.44264,1.2789,0.95747,0.92941,0.97392,0.84046,0.399,0.23028,1.13058,0.006436,0.006436,0.006436
74,4139.96,0.51826,0.4377,1.27484,0.95962,0.92747,0.97384,0.84245,0.39979,0.22843,1.13025,0.0063865,0.0063865,0.0063865
75,4196.52,0.52424,0.43978,1.27894,0.95077,0.9378,0.97446,0.84297,0.39913,0.22775,1.12704,0.006337,0.006337,0.006337
76,4252.47,0.51897,0.43985,1.27576,0.95647,0.9357,0.97544,0.84327,0.39797,0.22603,1.12917,0.0062875,0.0062875,0.0062875
77,4308.58,0.51372,0.43097,1.268,0.95605,0.93692,0.97594,0.84611,0.39472,0.22422,1.12222,0.006238,0.006238,0.006238
78,4364.84,0.51276,0.43129,1.26785,0.96476,0.93447,0.97706,0.84736,0.39438,0.22311,1.12164,0.0061885,0.0061885,0.0061885
79,4420.77,0.51079,0.42154,1.26425,0.96737,0.93059,0.9765,0.84792,0.39268,0.22443,1.12178,0.006139,0.006139,0.006139
80,4476.59,0.50692,0.41986,1.25685,0.9541,0.94223,0.97702,0.8487,0.38918,0.22242,1.11655,0.0060895,0.0060895,0.0060895
81,4532.72,0.51253,0.42659,1.26315,0.95967,0.93893,0.97713,0.84978,0.38784,0.21972,1.11289,0.00604,0.00604,0.00604
82,4588.58,0.504,0.42233,1.25341,0.9537,0.94521,0.97767,0.85065,0.38736,0.21736,1.11116,0.0059905,0.0059905,0.0059905
