epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,2809.87,0.57914,0.44651,1.11405,0.98224,0.96276,0.98566,0.89648,0.56105,0.35505,1.03902,0.0060183,0.0060183,0.0060183
26,2921.01,0.5645,0.43952,1.10894,0.98203,0.97323,0.98741,0.90091,0.55499,0.3395,1.04974,0.00579115,0.00579115,0.00579115
27,3032.82,0.55374,0.42845,1.1072,0.98043,0.9682,0.98706,0.90442,0.52345,0.3375,1.02658,0.00556399,0.00556399,0.00556399
28,3143.81,0.54801,0.42028,1.0994,0.9719,0.97591,0.98829,0.90579,0.52702,0.32462,1.01974,0.00533684,0.00533684,0.00533684
29,3255.84,0.5438,0.41366,1.09149,0.98064,0.96992,0.98924,0.90721,0.52609,0.31636,1.01482,0.00510968,0.00510968,0.00510968
30,3366.63,0.53216,0.40354,1.08947,0.98521,0.97253,0.98951,0.90932,0.52249,0.3106,1.00541,0.00488253,0.00488253,0.00488253
31,3478.25,0.52384,0.39366,1.08522,0.98296,0.97467,0.98696,0.91077,0.51746,0.31223,1.00672,0.00465537,0.00465537,0.00465537
32,3589.07,0.5161,0.38553,1.07871,0.98258,0.97537,0.9893,0.92051,0.49319,0.29578,0.98776,0.00442822,0.00442822,0.00442822
33,3701.01,0.50893,0.38606,1.07421,0.98015,0.97797,0.98992,0.91844,0.49388,0.29338,0.99801,0.00420107,0.00420107,0.00420107
34,3811.81,0.50751,0.37761,1.07909,0.98641,0.97393,0.98976,0.92218,0.48355,0.29092,0.9972,0.00397391,0.00397391,0.00397391
35,3924.48,0.49124,0.37154,1.07388,0.98595,0.97616,0.99074,0.92299,0.47724,0.28363,0.98433,0.00374676,0.00374676,0.00374676
36,4035.44,0.48441,0.36209,1.0695,0.98935,0.96515,0.98935,0.92585,0.46587,0.28861,0.99246,0.0035196,0.0035196,0.0035196
37,4147.91,0.47431,0.35349,1.06123,0.98695,0.97169,0.98913,0.92488,0.46779,0.28367,0.97897,0.00329245,0.00329245,0.00329245
38,4258.48,0.47261,0.35631,1.06358,0.98714,0.9763,0.99018,0.92722,0.45942,0.27476,0.98637,0.0030653,0.0030653,0.0030653
39,4371.23,0.45823,0.34076,1.05752,0.9861,0.97446,0.99019,0.92743,0.46461,0.27634,1.00024,0.00283814,0.00283814,0.00283814
40,4482.4,0.44945,0.33709,1.0541,0.98539,0.97399,0.99062,0.93378,0.45071,0.26385,0.97667,0.00261099,0.00261099,0.00261099
41,4596.16,0.38632,0.2485,0.98987,0.98578,0.97167,0.98798,0.92702,0.46216,0.28633,0.98212,0.00238383,0.00238383,0.00238383
42,4707.22,0.38038,0.24815,0.98828,0.9872,0.97284,0.98925,0.93043,0.44874,0.27862,0.98425,0.00215668,0.00215668,0.00215668
43,4819.13,0.36896,0.23867,0.98443,0.98858,0.97514,0.99063,0.93507,0.44099,0.26305,0.97069,0.00192952,0.00192952,0.00192952
44,4931.09,0.35546,0.23216,0.97719,0.98829,0.97615,0.99073,0.93839,0.4362,0.26506,0.97011,0.00170237,0.00170237,0.00170237
45,5044.38,0.34928,0.23059,0.97918,0.98929,0.97574,0.99004,0.93863,0.42515,0.26452,0.96405,0.00147522,0.00147522,0.00147522
46,5155.31,0.33859,0.21984,0.96841,0.98726,0.97376,0.98982,0.93857,0.42235,0.26764,0.95616,0.00124806,0.00124806,0.00124806
47,5267.47,0.33178,0.21768,0.9691,0.98618,0.97768,0.98979,0.93902,0.42071,0.26613,0.95742,0.00102091,0.00102091,0.00102091
48,5378.89,0.32116,0.21099,0.96485,0.98925,0.9703,0.98927,0.94037,0.41619,0.26823,0.95454,0.000793754,0.000793754,0.000793754
49,5491.1,0.31498,0.20506,0.96185,0.98544,0.97876,0.98955,0.94127,0.4127,0.25949,0.96321,0.0005666,0.0005666,0.0005666
50,5602.67,0.30669,0.19971,0.96097,0.99082,0.97123,0.98967,0.9419,0.40907,0.25951,0.9507,0.000339445,0.000339445,0.000339445
