epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,2447.84,0.55713,0.41,0.98006,0.98308,0.96589,0.99027,0.90679,0.50853,0.30768,0.92812,0.00660673,0.00660673,0.00660673
23,2559.26,0.55067,0.40517,0.97467,0.97793,0.97579,0.98839,0.90492,0.51108,0.30417,0.92242,0.00638277,0.00638277,0.00638277
24,2669.87,0.54519,0.40288,0.96729,0.97745,0.97331,0.9894,0.90926,0.49754,0.29447,0.8823,0.0061588,0.0061588,0.0061588
25,2781.13,0.53467,0.39484,0.96616,0.98604,0.97084,0.98993,0.9117,0.49378,0.29487,0.90562,0.00593484,0.00593484,0.00593484
26,2891.02,0.52308,0.38368,0.96033,0.98847,0.97404,0.98899,0.91139,0.48875,0.29179,0.89603,0.00571087,0.00571087,0.00571087
27,3002.92,0.52036,0.37894,0.96063,0.98804,0.97131,0.98902,0.90943,0.47886,0.29198,0.89296,0.00548691,0.00548691,0.00548691
28,3112.68,0.5111,0.37298,0.95516,0.98859,0.97238,0.98937,0.9133,0.47186,0.28572,0.88195,0.00526294,0.00526294,0.00526294
29,3223.68,0.50586,0.36791,0.95173,0.98467,0.97555,0.98866,0.9107,0.4762,0.28619,0.88645,0.00503898,0.00503898,0.00503898
30,3333.94,0.4977,0.36073,0.95455,0.98533,0.97411,0.98943,0.9183,0.46573,0.28058,0.899,0.00481501,0.00481501,0.00481501
31,3444.97,0.49266,0.35938,0.95097,0.98293,0.97783,0.99038,0.92341,0.45325,0.27453,0.8945,0.00459105,0.00459105,0.00459105
32,3554.74,0.48586,0.35204,0.94297,0.99105,0.97128,0.98884,0.9231,0.44736,0.2705,0.87992,0.00436708,0.00436708,0.00436708
33,3665.75,0.47691,0.34549,0.94156,0.98896,0.97503,0.99178,0.92664,0.44281,0.26793,0.87162,0.00414312,0.00414312,0.00414312
34,3776.81,0.47002,0.34811,0.94048,0.98679,0.97585,0.99096,0.9265,0.44043,0.26008,0.87266,0.00391915,0.00391915,0.00391915
35,3887.53,0.4657,0.33577,0.93869,0.9873,0.97644,0.99216,0.92977,0.43166,0.25155,0.86514,0.00369519,0.00369519,0.00369519
36,3997.48,0.45132,0.33044,0.93408,0.98909,0.97373,0.99152,0.93117,0.42835,0.25159,0.88163,0.00347122,0.00347122,0.00347122
37,4108.6,0.4484,0.3291,0.9326,0.98683,0.97774,0.99016,0.93234,0.41748,0.24967,0.86264,0.00324725,0.00324725,0.00324725
38,4218.86,0.44253,0.31962,0.9302,0.99098,0.97902,0.99247,0.93677,0.41561,0.24013,0.86316,0.00302329,0.00302329,0.00302329
39,4330.5,0.43377,0.31012,0.92689,0.99325,0.97412,0.99089,0.93681,0.41235,0.24508,0.86999,0.00279932,0.00279932,0.00279932
40,4440.55,0.42622,0.30523,0.92117,0.99003,0.97192,0.99095,0.93831,0.41399,0.24775,0.86614,0.00257536,0.00257536,0.00257536
41,4553.61,0.37069,0.23741,0.89209,0.98728,0.97667,0.99018,0.9344,0.4209,0.24306,0.88083,0.00235139,0.00235139,0.00235139
42,4663.88,0.36582,0.2373,0.8861,0.99213,0.97756,0.99092,0.93716,0.41592,0.24104,0.88128,0.00212743,0.00212743,0.00212743
43,4774.77,0.35872,0.23114,0.88861,0.99235,0.97573,0.99131,0.93852,0.40978,0.24363,0.87525,0.00190346,0.00190346,0.00190346
44,4885.21,0.34843,0.22375,0.87773,0.99294,0.97682,0.99138,0.93918,0.40303,0.23839,0.86101,0.0016795,0.0016795,0.0016795
45,4996.54,0.34143,0.22031,0.87916,0.99254,0.97608,0.991,0.9416,0.39375,0.23729,0.85311,0.00145553,0.00145553,0.00145553
46,5106.55,0.32935,0.21154,0.87241,0.99184,0.9783,0.99121,0.94264,0.39053,0.2341,0.85718,0.00123157,0.00123157,0.00123157
47,5217.35,0.32481,0.20908,0.87432,0.99207,0.97849,0.99122,0.94364,0.38888,0.23622,0.85704,0.0010076,0.0010076,0.0010076
48,5327.46,0.31552,0.20602,0.86803,0.99016,0.97918,0.99112,0.94448,0.3832,0.23363,0.86366,0.000783638,0.000783638,0.000783638
49,5438.89,0.30981,0.1995,0.86671,0.992,0.97782,0.99097,0.94577,0.38137,0.23244,0.86126,0.000559673,0.000559673,0.000559673
50,5549.03,0.30753,0.19687,0.86639,0.99281,0.97698,0.99126,0.94608,0.37619,0.22954,0.85338,0.000335708,0.000335708,0.000335708
