epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,1670.87,0.71221,0.55164,1.05691,0.96384,0.95145,0.98035,0.85356,0.6605,0.42561,1.00945,0.00831001,0.00831001,0.00831001
16,1780.75,0.69884,0.54254,1.05313,0.96737,0.95174,0.9803,0.85429,0.64728,0.41269,0.99627,0.00808215,0.00808215,0.00808215
17,1892.29,0.68218,0.52302,1.04074,0.96705,0.95822,0.98305,0.8645,0.64164,0.41329,0.98149,0.0078543,0.0078543,0.0078543
18,2002.29,0.67478,0.51775,1.03481,0.96325,0.96257,0.98412,0.86084,0.64666,0.38202,0.97572,0.00762644,0.00762644,0.00762644
19,2113.09,0.66583,0.50559,1.03027,0.97338,0.95431,0.98268,0.8647,0.63039,0.38763,0.98942,0.00739858,0.00739858,0.00739858
20,2223.05,0.65101,0.49714,1.02451,0.97421,0.96046,0.98624,0.87746,0.60702,0.37003,0.95007,0.00717073,0.00717073,0.00717073
21,2334.4,0.63707,0.48531,1.01396,0.97178,0.96457,0.98619,0.88269,0.58228,0.35337,0.9453,0.00694287,0.00694287,0.00694287
22,2444.25,0.63242,0.48168,1.01575,0.97969,0.95576,0.98546,0.88454,0.58221,0.35257,0.94865,0.00671502,0.00671502,0.00671502
23,2555.45,0.62675,0.47004,1.01107,0.97026,0.96066,0.98098,0.87519,0.59218,0.37485,0.93922,0.00648716,0.00648716,0.00648716
24,2665.47,0.61333,0.45621,1.00432,0.98277,0.96412,0.98756,0.89037,0.57793,0.33376,0.94918,0.0062593,0.0062593,0.0062593
25,2776.52,0.60148,0.44971,1.00063,0.98187,0.96379,0.98643,0.89237,0.5623,0.33816,0.94401,0.00603145,0.00603145,0.00603145
26,2886.46,0.59576,0.44145,0.99918,0.98234,0.96678,0.98735,0.89444,0.55777,0.32787,0.94184,0.00580359,0.00580359,0.00580359
27,2997.63,0.58574,0.44015,0.99322,0.98207,0.9682,0.98747,0.89705,0.54207,0.31989,0.93421,0.00557573,0.00557573,0.00557573
28,3107.64,0.57579,0.42894,0.98605,0.9852,0.97017,0.98887,0.90122,0.53004,0.31316,0.90678,0.00534788,0.00534788,0.00534788
29,3220.22,0.56742,0.41845,0.97977,0.9848,0.96819,0.9874,0.90692,0.52769,0.31529,0.91434,0.00512002,0.00512002,0.00512002
30,3330.36,0.55869,0.40826,0.98009,0.97956,0.9738,0.98962,0.91099,0.50867,0.30078,0.9109,0.00489216,0.00489216,0.00489216
31,3441.3,0.55309,0.40501,0.97766,0.98727,0.97331,0.98815,0.91266,0.51038,0.29238,0.91977,0.00466431,0.00466431,0.00466431
32,3551.06,0.54316,0.40104,0.97933,0.98363,0.9761,0.99068,0.91657,0.50085,0.28514,0.91459,0.00443645,0.00443645,0.00443645
33,3662.7,0.53544,0.39111,0.97758,0.98636,0.97235,0.98978,0.91514,0.50399,0.29458,0.91291,0.0042086,0.0042086,0.0042086
34,3772.86,0.53337,0.38852,0.97276,0.98296,0.97759,0.99038,0.91407,0.49109,0.2796,0.88726,0.00398074,0.00398074,0.00398074
35,3883.64,0.52861,0.37883,0.96077,0.98642,0.97341,0.98949,0.91943,0.48675,0.28553,0.89275,0.00375288,0.00375288,0.00375288
36,3994.45,0.5088,0.36754,0.95768,0.9821,0.97836,0.98959,0.92107,0.4773,0.2727,0.89829,0.00352503,0.00352503,0.00352503
37,4106.33,0.50354,0.36512,0.95502,0.99104,0.97265,0.99009,0.92405,0.47345,0.27058,0.89079,0.00329717,0.00329717,0.00329717
38,4216.59,0.49788,0.35851,0.95684,0.98814,0.97704,0.99067,0.92548,0.46738,0.25994,0.88334,0.00306931,0.00306931,0.00306931
39,4327.31,0.48614,0.34886,0.9455,0.98744,0.98065,0.99048,0.92547,0.46003,0.26499,0.88207,0.00284146,0.00284146,0.00284146
40,4437.15,0.47903,0.34134,0.9436,0.98754,0.97625,0.99012,0.92951,0.4573,0.26322,0.88146,0.0026136,0.0026136,0.0026136
41,4549.11,0.42009,0.26761,0.90947,0.98429,0.9742,0.9883,0.92373,0.47148,0.27874,0.89249,0.00238574,0.00238574,0.00238574
42,4659.17,0.41191,0.26204,0.90264,0.98721,0.97372,0.99,0.92732,0.46006,0.26972,0.88362,0.00215789,0.00215789,0.00215789
43,4770.53,0.39867,0.25392,0.89859,0.98605,0.97657,0.99066,0.93205,0.45112,0.26224,0.87279,0.00193003,0.00193003,0.00193003
44,4881.57,0.38713,0.24814,0.89215,0.99062,0.97556,0.99077,0.93652,0.43513,0.26499,0.86682,0.00170217,0.00170217,0.00170217
45,4992.36,0.37788,0.2404,0.89543,0.98775,0.97835,0.99022,0.93598,0.43396,0.26059,0.86757,0.00147432,0.00147432,0.00147432
46,5101.85,0.3639,0.2287,0.88719,0.9878,0.97868,0.99102,0.9378,0.42886,0.25436,0.86634,0.00124646,0.00124646,0.00124646
47,5212.65,0.36018,0.22499,0.88929,0.9886,0.97733,0.99044,0.93854,0.42615,0.25437,0.8675,0.00101861,0.00101861,0.00101861
48,5322.83,0.34893,0.21939,0.88356,0.989,0.978,0.99054,0.94161,0.41397,0.24841,0.86129,0.000790749,0.000790749,0.000790749
49,5434.03,0.34103,0.21428,0.87889,0.98701,0.97764,0.99065,0.94203,0.41379,0.24877,0.86059,0.000562893,0.000562893,0.000562893
50,5544.05,0.33374,0.20774,0.87831,0.99196,0.97577,0.9905,0.94205,0.41072,0.24088,0.85763,0.000335036,0.000335036,0.000335036
