epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,2569.84,0.53788,0.39161,0.98004,0.98489,0.97026,0.98916,0.90866,0.49729,0.29818,0.90881,0.00601594,0.00601594,0.00601594
24,2680.07,0.53455,0.38869,0.97407,0.98708,0.97251,0.98956,0.91342,0.48307,0.28527,0.89653,0.00580485,0.00580485,0.00580485
25,2791.91,0.52822,0.38178,0.97292,0.9856,0.97483,0.99008,0.9143,0.48096,0.2834,0.89692,0.00559375,0.00559375,0.00559375
26,2902.63,0.52196,0.38008,0.9724,0.98646,0.97302,0.99035,0.91533,0.48348,0.29044,0.91145,0.00538266,0.00538266,0.00538266
27,3014.39,0.5091,0.36893,0.97281,0.98315,0.97276,0.98895,0.91364,0.48845,0.29027,0.91515,0.00517157,0.00517157,0.00517157
28,3125.36,0.50353,0.36338,0.96867,0.98838,0.97501,0.9911,0.91815,0.47469,0.27832,0.90238,0.00496047,0.00496047,0.00496047
29,3236.98,0.50062,0.35646,0.96385,0.98153,0.97613,0.98833,0.9174,0.46875,0.28132,0.90675,0.00474938,0.00474938,0.00474938
30,3347.24,0.49251,0.35558,0.95607,0.98478,0.97536,0.98999,0.92121,0.4562,0.28008,0.89062,0.00453829,0.00453829,0.00453829
31,3460.25,0.4858,0.35036,0.95734,0.9868,0.97383,0.99055,0.92539,0.44984,0.27202,0.9053,0.00432719,0.00432719,0.00432719
32,3571.18,0.47408,0.34057,0.95182,0.98709,0.97584,0.99072,0.92873,0.4398,0.26301,0.8818,0.0041161,0.0041161,0.0041161
33,3683.06,0.47316,0.33758,0.95008,0.98513,0.97213,0.99018,0.92482,0.44913,0.27531,0.89656,0.00390501,0.00390501,0.00390501
34,3793.17,0.46474,0.33133,0.94836,0.98753,0.9716,0.98942,0.92738,0.43938,0.26256,0.88377,0.00369391,0.00369391,0.00369391
35,3904.79,0.46241,0.32833,0.94728,0.98977,0.97152,0.99113,0.92899,0.43567,0.26219,0.88008,0.00348282,0.00348282,0.00348282
36,4015.71,0.44655,0.31743,0.93979,0.98508,0.97271,0.98991,0.92864,0.42945,0.25757,0.88419,0.00327172,0.00327172,0.00327172
37,4128.09,0.44328,0.31579,0.94159,0.98759,0.97452,0.98941,0.93378,0.42236,0.25442,0.8797,0.00306063,0.00306063,0.00306063
38,4238.72,0.44342,0.3128,0.93832,0.99091,0.97441,0.99037,0.93475,0.40859,0.24718,0.86491,0.00284954,0.00284954,0.00284954
39,4350.37,0.43412,0.30385,0.93652,0.98688,0.97579,0.99016,0.93686,0.41086,0.2545,0.87607,0.00263844,0.00263844,0.00263844
40,4460.52,0.42981,0.30175,0.93542,0.99056,0.97536,0.99146,0.9379,0.41181,0.25128,0.87424,0.00242735,0.00242735,0.00242735
41,4573.94,0.3702,0.23505,0.90167,0.98783,0.97323,0.99035,0.93528,0.41282,0.25395,0.87333,0.00221626,0.00221626,0.00221626
42,4684.33,0.36334,0.23271,0.8957,0.98545,0.97948,0.99108,0.93867,0.41076,0.24599,0.87535,0.00200516,0.00200516,0.00200516
43,4796.48,0.35538,0.22763,0.89635,0.98786,0.97474,0.99051,0.94027,0.40172,0.24256,0.87365,0.00179407,0.00179407,0.00179407
44,4906.81,0.34674,0.22111,0.89109,0.98942,0.97658,0.99088,0.9412,0.39469,0.24323,0.86157,0.00158298,0.00158298,0.00158298
45,5017.99,0.33969,0.2193,0.88785,0.99122,0.9743,0.99105,0.9423,0.3897,0.2455,0.85733,0.00137188,0.00137188,0.00137188
46,5128.43,0.33158,0.21223,0.88601,0.99125,0.97461,0.99124,0.9443,0.39332,0.24609,0.86626,0.00116079,0.00116079,0.00116079
47,5240.77,0.32656,0.20984,0.88699,0.99237,0.97185,0.99127,0.94635,0.3864,0.24241,0.86628,0.000949695,0.000949695,0.000949695
48,5351.08,0.31966,0.20756,0.88149,0.99143,0.97545,0.99117,0.94722,0.38056,0.23924,0.85751,0.000738602,0.000738602,0.000738602
49,5462.95,0.31056,0.19958,0.8767,0.99151,0.97292,0.99155,0.94802,0.37446,0.23707,0.85479,0.000527508,0.000527508,0.000527508
50,5573.71,0.30346,0.19493,0.87679,0.98942,0.97632,0.99122,0.9481,0.37102,0.23751,0.85229,0.000316414,0.000316414,0.000316414
